cell_id,iso3,country,year,variable,value,source_id,source_url,snapshot_source_url,retrieval_status,evidence_type,quality_code,local_path,evidence_href,downloadable_local,evidence_label,evidence_note
ITA:2019:foreign_born_pct_pop,ITA,Italy,2019,foreign_born_pct_pop,0.10160879588956007,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2019:foreign_nationals,ITA,Italy,2019,foreign_nationals,4996158,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2019:foreign_nationals_pct_pop,ITA,Italy,2019,foreign_nationals_pct_pop,0.08364699266007458,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2019:irregular_stock,ITA,Italy,2019,irregular_stock,562000,S0144,https://www.ismu.org/comunicato-stampa-xxv-rapporto-ismu/,https://www.ismu.org/comunicato-stampa-xxv-rapporto-ismu/,retrieved,local_snapshot,A,sources/S0144_ismu-org_comunicato-stampa-xxv-rapporto-ismu_eba26fc1ffcc.html,sources/S0144_ismu-org_comunicato-stampa-xxv-rapporto-ismu_eba26fc1ffcc.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2019:irregular_proxy_detections,ITA,Italy,2019,irregular_proxy_detections,26885,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:year,ITA,Italy,2020,year,2020,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
ITA:2020:population,ITA,Italy,2020,population,59438851,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:foreign_born,ITA,Italy,2020,foreign_born,6161391,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:foreign_born_pct_pop,ITA,Italy,2020,foreign_born_pct_pop,0.10365932208211763,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:foreign_nationals,ITA,Italy,2020,foreign_nationals,5039637,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:foreign_nationals_pct_pop,ITA,Italy,2020,foreign_nationals_pct_pop,0.08478691823972169,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:irregular_stock,ITA,Italy,2020,irregular_stock,517000,S0134,https://www.cinformi.it/Comunicazione/Notizie/I-dati-del-Rapporto-ISMU-sulle-migrazioni-2020,https://www.ismu.org/wp-content/uploads/2021/04/ISMU_XXVI-Italian-Report-on-migrations_2020.pdf,retrieved_via_alternate,local_alternate_mirror,B,sources/S0134_ismu-org_ismu-xxvi-italian-report-on-migrations-2020-pdf_7b1141f07569.pdf,sources/S0134_ismu-org_ismu-xxvi-italian-report-on-migrations-2020-pdf_7b1141f07569.pdf,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2020:irregular_proxy_detections,ITA,Italy,2020,irregular_proxy_detections,22785,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:year,ITA,Italy,2021,year,2021,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
ITA:2021:population,ITA,Italy,2021,population,59133173,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:foreign_born,ITA,Italy,2021,foreign_born,6262207,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:foreign_born_pct_pop,ITA,Italy,2021,foreign_born_pct_pop,0.10590006729386904,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:foreign_nationals,ITA,Italy,2021,foreign_nationals,5171894,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:foreign_nationals_pct_pop,ITA,Italy,2021,foreign_nationals_pct_pop,0.08746180422281753,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:irregular_stock,ITA,Italy,2021,irregular_stock,519000,S0145,https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/,https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/,retrieved,local_snapshot,A,sources/S0145_ismu-org_xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-_947a7da05f20.html,sources/S0145_ismu-org_xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-_947a7da05f20.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2021:irregular_proxy_detections,ITA,Italy,2021,irregular_proxy_detections,92070,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:year,ITA,Italy,2022,year,2022,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
ITA:2022:population,ITA,Italy,2022,population,59013667,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:foreign_born,ITA,Italy,2022,foreign_born,6161003,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:foreign_born_pct_pop,ITA,Italy,2022,foreign_born_pct_pop,0.1043995961138968,S0084,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,sources/S0084_ec-europa-eu_migr-pop3ctb_9d7ae65ce3c5.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:foreign_nationals,ITA,Italy,2022,foreign_nationals,5030716,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:foreign_nationals_pct_pop,ITA,Italy,2022,foreign_nationals_pct_pop,0.08524662600614194,S0061,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,sources/S0061_ec-europa-eu_migr-pop1ctz_3d227ef1258e.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:irregular_stock,ITA,Italy,2022,irregular_stock,506000,S0145,https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/,https://www.ismu.org/xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-2022/,retrieved,local_snapshot,A,sources/S0145_ismu-org_xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-_947a7da05f20.html,sources/S0145_ismu-org_xxvii-rapporto-sulle-migrazioni-2021-comunicato-stampa-11-2-_947a7da05f20.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
ITA:2022:irregular_proxy_detections,ITA,Italy,2022,irregular_proxy_detections,138420,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
JPN:2010:year,JPN,Japan,2010,year,2010,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
JPN:2010:population,JPN,Japan,2010,population,128070000,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
JPN:2010:foreign_nationals,JPN,Japan,2010,foreign_nationals,2184724,S0107,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/JPN.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/JPN.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0107_sdmx-oecd-org_jpn-w-a-b15-t-z-z-ps_3b43b86e63ab.json,sources/S0107_sdmx-oecd-org_jpn-w-a-b15-t-z-z-ps_3b43b86e63ab.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
JPN:2010:foreign_nationals_pct_pop,JPN,Japan,2010,foreign_nationals_pct_pop,0.017058827203872882,S0107,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/JPN.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/JPN.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0107_sdmx-oecd-org_jpn-w-a-b15-t-z-z-ps_3b43b86e63ab.json,sources/S0107_sdmx-oecd-org_jpn-w-a-b15-t-z-z-ps_3b43b86e63ab.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
